stt,filename,file_path,full_text,nominal,upper_tol,lower_tol,case_type,has_fraction_line,is_boxed,angle
4408,syn_004408.png,images/syn_004408.png,0.25±0.005,0.25,+0.005,-0.005,symmetric_tight,False,False,-0.29
4409,syn_004409.png,images/syn_004409.png,0.008 0/-0.015,0.008,0,-0.015,stacked_fraction,True,False,0.08
4410,syn_004410.png,images/syn_004410.png,Ø77.135 +0.02/0,Ø77.135,+0.02,0,stacked_normal,False,False,0.07
4411,syn_004411.png,images/syn_004411.png,Ø12.116 +0.01/0,Ø12.116,+0.01,0,stacked_fraction,True,False,0.05
4412,syn_004412.png,images/syn_004412.png,Ø12.150 +0.015/+0.01,Ø12.150,+0.015,+0.01,stacked_fraction,True,False,-0.65
4413,syn_004413.png,images/syn_004413.png,0.262°,0.262°,,,angle_decimal_deg,False,False,-44.94
4414,syn_004414.png,images/syn_004414.png,15° 38',15° 38',,,angle_dms_min,False,False,60.89
4415,syn_004415.png,images/syn_004415.png,0.2620 -0.003/-0.005,0.2620,-0.003,-0.005,stacked_fraction,True,False,0.74
4416,syn_004416.png,images/syn_004416.png,R14.941 +0.013/+0.01,R14.941,+0.013,+0.01,stacked_normal,False,False,-0.66
4417,syn_004417.png,images/syn_004417.png,"89°36'27""","89°36'27""",,,angle_dms_full,False,False,0.47
4418,syn_004418.png,images/syn_004418.png,29.779 -0.003/-0.008,29.779,-0.003,-0.008,stacked_normal,False,False,-0.18
4419,syn_004419.png,images/syn_004419.png,90° 35',90° 35',,,angle_dms_min,False,False,-0.08
4420,syn_004420.png,images/syn_004420.png,2.75 -0.001/-0.003,2.75,-0.001,-0.003,stacked_fraction,True,False,0.06
4421,syn_004421.png,images/syn_004421.png,60°,60°,,,simple_angle_simple,False,False,-0.45
4422,syn_004422.png,images/syn_004422.png,0.0941 -0.002/-0.005,0.0941,-0.002,-0.005,stacked_fraction,True,False,-0.12
4423,syn_004423.png,images/syn_004423.png,9.777±0.005,9.777,+0.005,-0.005,symmetric_tight,False,False,0.32
4424,syn_004424.png,images/syn_004424.png,7.525 0/-0.02,7.525,0,-0.02,stacked_fraction,True,False,0.58
4425,syn_004425.png,images/syn_004425.png,M79.000 -0.01/-0.015,M79.000,-0.01,-0.015,stacked_normal,False,False,0.61
4426,syn_004426.png,images/syn_004426.png,R0.25±0.01,R0.25,+0.01,-0.01,symmetric_tight,False,False,-4.35
4427,syn_004427.png,images/syn_004427.png,90°±30',90°,+30',-30',angle_dms_tol,False,False,-0.37
4428,syn_004428.png,images/syn_004428.png,0.1807 +0.007/+0.002,0.1807,+0.007,+0.002,stacked_normal,False,False,-0.63
4429,syn_004429.png,images/syn_004429.png,73.65,73.65,,,simple_nominal_plain,False,False,0.53
4430,syn_004430.png,images/syn_004430.png,25.462 0/-0.05,25.462,0,-0.05,stacked_fraction,True,False,0.27
4431,syn_004431.png,images/syn_004431.png,Ø16.350 +0.05/0,Ø16.350,+0.05,0,stacked_normal,False,False,-0.65
4432,syn_004432.png,images/syn_004432.png,15.80 +0.007/+0.002,15.80,+0.007,+0.002,stacked_fraction,True,False,0.24
4433,syn_004433.png,images/syn_004433.png,0.0553 +0.05/0,0.0553,+0.05,0,stacked_normal,False,False,-0.68
4434,syn_004434.png,images/syn_004434.png,Ø42.248 +0.006/+0.001,Ø42.248,+0.006,+0.001,stacked_fraction,True,False,0.58
4435,syn_004435.png,images/syn_004435.png,C0.15,C0.15,,,simple_chamfer,False,False,13.95
4436,syn_004436.png,images/syn_004436.png,R30.218±0.02,R30.218,+0.02,-0.02,symmetric_tight,False,False,4.62
4437,syn_004437.png,images/syn_004437.png,81.274 -0.01/-0.013,81.274,-0.01,-0.013,stacked_fraction,True,False,1.69
4438,syn_004438.png,images/syn_004438.png,"1° 44' 56""","1° 44' 56""",,,angle_dms_full,False,False,-61.46
4439,syn_004439.png,images/syn_004439.png,3.142°,3.142°,,,angle_decimal_deg,False,False,0.64
4440,syn_004440.png,images/syn_004440.png,12.160 0/-0.01,12.160,0,-0.01,stacked_fraction,True,False,0.76
4441,syn_004441.png,images/syn_004441.png,45°±0.5°,45°,+0.5°,-0.5°,angle_dms_tol,False,False,0.33
4442,syn_004442.png,images/syn_004442.png,1.998 +0.006/+0.001,1.998,+0.006,+0.001,stacked_normal,False,False,-0.32
4443,syn_004443.png,images/syn_004443.png,3.032 -0.002/-0.007,3.032,-0.002,-0.007,stacked_normal,False,False,-0.69
4444,syn_004444.png,images/syn_004444.png,14.864 +0.005/0,14.864,+0.005,0,stacked_normal,False,False,0.66
4445,syn_004445.png,images/syn_004445.png,"60°20'31""","60°20'31""",,,angle_dms_full,False,False,0.05
4446,syn_004446.png,images/syn_004446.png,90.5°,90.5°,,,angle_decimal_deg,False,False,-0.6
4447,syn_004447.png,images/syn_004447.png,0.849 0/-0.03,0.849,0,-0.03,stacked_normal,False,False,-0.68
4448,syn_004448.png,images/syn_004448.png,76.850 -0.005/-0.008,76.850,-0.005,-0.008,stacked_fraction,True,False,-0.46
4449,syn_004449.png,images/syn_004449.png,0.25 +0.015/-0.005,0.25,+0.015,-0.005,stacked_normal,False,False,-0.44
4450,syn_004450.png,images/syn_004450.png,0.052°,0.052°,,,angle_decimal_deg,False,False,-44.62
4451,syn_004451.png,images/syn_004451.png,12.50 +0.02/0,12.50,+0.02,0,stacked_fraction,True,False,-0.61
4452,syn_004452.png,images/syn_004452.png,15.205 -0.005/-0.01,15.205,-0.005,-0.01,stacked_normal,False,False,5.71
4453,syn_004453.png,images/syn_004453.png,46.297 +0.007/+0.002,46.297,+0.007,+0.002,stacked_normal,False,False,0.13
4454,syn_004454.png,images/syn_004454.png,12.155 0/-0.02,12.155,0,-0.02,stacked_fraction,True,False,-3.15
4455,syn_004455.png,images/syn_004455.png,R0.941 0/-0.005,R0.941,0,-0.005,stacked_normal,False,False,-0.32
4456,syn_004456.png,images/syn_004456.png,15.80 +0.05/-0.03,15.80,+0.05,-0.03,stacked_fraction,True,False,0.57
4457,syn_004457.png,images/syn_004457.png,R43.349±0.015,R43.349,+0.015,-0.015,symmetric_tight,False,False,0.37
4458,syn_004458.png,images/syn_004458.png,1.998 +0.02/-0.005,1.998,+0.02,-0.005,stacked_normal,False,False,0.36
4459,syn_004459.png,images/syn_004459.png,3.032 -0.01/-0.013,3.032,-0.01,-0.013,stacked_normal,False,False,-0.29
4460,syn_004460.png,images/syn_004460.png,90.5°,90.5°,,,angle_decimal_deg,False,False,-61.23
4461,syn_004461.png,images/syn_004461.png,C2.160±0.05,C2.160,+0.05,-0.05,symmetric_tight,False,False,-0.49
4462,syn_004462.png,images/syn_004462.png,Ø5.04 +0.015/-0.005,Ø5.04,+0.015,-0.005,stacked_normal,False,False,0.22
4463,syn_004463.png,images/syn_004463.png,M10.50±0.005,M10.50,+0.005,-0.005,symmetric_tight,False,False,0.78
4464,syn_004464.png,images/syn_004464.png,R35.726±0.01,R35.726,+0.01,-0.01,symmetric_tight,False,False,0.08
4465,syn_004465.png,images/syn_004465.png,"89°19'29""","89°19'29""",,,angle_dms_full,False,False,-28.53
4466,syn_004466.png,images/syn_004466.png,0.25 +0.05/0,0.25,+0.05,0,stacked_fraction,True,False,0.03
4467,syn_004467.png,images/syn_004467.png,Ø15±0.02,Ø15,+0.02,-0.02,symmetric_tight,False,False,0.25
4468,syn_004468.png,images/syn_004468.png,Ø0.2916 +0.01/-0.002,Ø0.2916,+0.01,-0.002,stacked_normal,False,False,0.57
4469,syn_004469.png,images/syn_004469.png,"0°42'24""","0°42'24""",,,angle_dms_full,False,False,30.06
4470,syn_004470.png,images/syn_004470.png,R12.160 0/-0.05,R12.160,0,-0.05,stacked_fraction,True,False,-0.68
4471,syn_004471.png,images/syn_004471.png,0.2613±0.01,0.2613,+0.01,-0.01,symmetric_tight,False,False,0.24
4472,syn_004472.png,images/syn_004472.png,57.63 0/-0.02,57.63,0,-0.02,stacked_fraction,True,False,-0.44
4473,syn_004473.png,images/syn_004473.png,25 0/-0.05,25,0,-0.05,stacked_fraction,True,False,0.76
4474,syn_004474.png,images/syn_004474.png,12.150 -0.003/-0.008,12.150,-0.003,-0.008,stacked_fraction,True,False,-4.79
4475,syn_004475.png,images/syn_004475.png,14.941±0.015,14.941,+0.015,-0.015,symmetric_tight,False,False,0.13
4476,syn_004476.png,images/syn_004476.png,2.094°,2.094°,,,angle_decimal_deg,False,False,45.41
4477,syn_004477.png,images/syn_004477.png,0.1050 0/-0.008,0.1050,0,-0.008,stacked_fraction,True,False,0.33
4478,syn_004478.png,images/syn_004478.png,0.3020 0/-0.01,0.3020,0,-0.01,stacked_fraction,True,False,-0.5
4479,syn_004479.png,images/syn_004479.png,Ø36.169 0/-0.003,Ø36.169,0,-0.003,stacked_fraction,True,False,0.68
4480,syn_004480.png,images/syn_004480.png,2.75±0.01,2.75,+0.01,-0.01,symmetric_tight,False,False,0.39
4481,syn_004481.png,images/syn_004481.png,C0.25,C0.25,,,simple_chamfer,False,False,0.67
4482,syn_004482.png,images/syn_004482.png,Ø15.444 +0.05/-0.01,Ø15.444,+0.05,-0.01,stacked_normal,False,False,-0.67
4483,syn_004483.png,images/syn_004483.png,5°50',5°50',,,angle_dms_min,False,False,-0.77
4484,syn_004484.png,images/syn_004484.png,4.04,4.04,,,simple_nominal_plain,False,False,-0.1
4485,syn_004485.png,images/syn_004485.png,Ø6,Ø6,,,simple_diameter,False,False,-0.61
4486,syn_004486.png,images/syn_004486.png,M21.912 +0.007/+0.005,M21.912,+0.007,+0.005,stacked_normal,False,False,0.01
4487,syn_004487.png,images/syn_004487.png,30°,30°,,,simple_angle_simple,False,False,-14.61
4488,syn_004488.png,images/syn_004488.png,0.25 +0.05/0,0.25,+0.05,0,stacked_fraction,True,False,0.22
4489,syn_004489.png,images/syn_004489.png,120°27',120°27',,,angle_dms_min,False,False,-0.19
4490,syn_004490.png,images/syn_004490.png,12.155,12.155,,,simple_nominal_plain,False,False,-0.18
4491,syn_004491.png,images/syn_004491.png,"5° 46' 30""","5° 46' 30""",,,angle_dms_full,False,False,45.52
4492,syn_004492.png,images/syn_004492.png,50,50,,,simple_nominal_plain,False,False,0.59
4493,syn_004493.png,images/syn_004493.png,Ø0.3777 0/-0.01,Ø0.3777,0,-0.01,stacked_fraction,True,False,-0.26
4494,syn_004494.png,images/syn_004494.png,Ø32.802 -0.001/-0.003,Ø32.802,-0.001,-0.003,stacked_normal,False,False,0.15
4495,syn_004495.png,images/syn_004495.png,74.945 +0.003/0,74.945,+0.003,0,stacked_normal,False,False,-0.27
4496,syn_004496.png,images/syn_004496.png,4.04 +0.004/+0.002,4.04,+0.004,+0.002,stacked_normal,False,False,-0.44
4497,syn_004497.png,images/syn_004497.png,120°31',120°31',,,angle_dms_min,False,False,16.48
4498,syn_004498.png,images/syn_004498.png,R0.290 0/-0.05,R0.290,0,-0.05,stacked_fraction,True,False,0.46
4499,syn_004499.png,images/syn_004499.png,"89°38'11""","89°38'11""",,,angle_dms_full,False,False,-59.48
4500,syn_004500.png,images/syn_004500.png,25 +0.005/0,25,+0.005,0,stacked_normal,False,False,2.83
4501,syn_004501.png,images/syn_004501.png,14.941 -0.01/-0.015,14.941,-0.01,-0.015,stacked_fraction,True,False,-0.02
4502,syn_004502.png,images/syn_004502.png,7.525 0/-0.01,7.525,0,-0.01,stacked_normal,False,False,-0.31
4503,syn_004503.png,images/syn_004503.png,86.379 0/-0.05,86.379,0,-0.05,stacked_fraction,True,False,-0.72
4504,syn_004504.png,images/syn_004504.png,Ø25 +0.02/0,Ø25,+0.02,0,stacked_normal,False,False,-0.74
4505,syn_004505.png,images/syn_004505.png,M12.155±0.01,M12.155,+0.01,-0.01,symmetric_tight,False,False,-0.65
4506,syn_004506.png,images/syn_004506.png,"30° 25' 3""","30° 25' 3""",,,angle_dms_full,False,False,-0.01
4507,syn_004507.png,images/syn_004507.png,R30.788 +0.003/0,R30.788,+0.003,0,stacked_fraction,True,False,-0.32
4508,syn_004508.png,images/syn_004508.png,45°±0.5°,45°,+0.5°,-0.5°,angle_dms_tol,False,False,46.37
4509,syn_004509.png,images/syn_004509.png,R73.65 +0.01/-0.03,R73.65,+0.01,-0.03,stacked_normal,False,False,-0.51
4510,syn_004510.png,images/syn_004510.png,38.720 +0.003/0,38.720,+0.003,0,stacked_normal,False,False,-0.72
4511,syn_004511.png,images/syn_004511.png,R0.05MAX,R0.05MAX,,,simple_radius_corner,False,False,0.62
4512,syn_004512.png,images/syn_004512.png,5±0.01,5,+0.01,-0.01,symmetric_tight,False,False,0.31
4513,syn_004513.png,images/syn_004513.png,4.04 0/-0.015,4.04,0,-0.015,stacked_fraction,True,False,0.73
4514,syn_004514.png,images/syn_004514.png,60°±10',60°,+10',-10',angle_dms_tol,False,False,-0.7
4515,syn_004515.png,images/syn_004515.png,C25 +0.005/-0.005,C25,+0.005,-0.005,stacked_fraction,True,False,-0.79
4516,syn_004516.png,images/syn_004516.png,5.04 +0.02/-0.005,5.04,+0.02,-0.005,stacked_fraction,True,False,0.32
4517,syn_004517.png,images/syn_004517.png,0.523°,0.523°,,,angle_decimal_deg,False,False,28.81
4518,syn_004518.png,images/syn_004518.png,11.89±0.015,11.89,+0.015,-0.015,symmetric_tight,False,False,0.67
4519,syn_004519.png,images/syn_004519.png,C0.3,C0.3,,,simple_chamfer,False,False,0.51
4520,syn_004520.png,images/syn_004520.png,90° 3',90° 3',,,angle_dms_min,False,False,13.82
4521,syn_004521.png,images/syn_004521.png,Ø3.390 +0.05/-0.03,Ø3.390,+0.05,-0.03,stacked_fraction,True,False,-0.5
4522,syn_004522.png,images/syn_004522.png,60°±30',60°,+30',-30',angle_dms_tol,False,False,0.19
4523,syn_004523.png,images/syn_004523.png,33.613 -0.002/-0.005,33.613,-0.002,-0.005,stacked_fraction,True,False,0.62
4524,syn_004524.png,images/syn_004524.png,Ø77.704 +0.01/-0.03,Ø77.704,+0.01,-0.03,stacked_normal,False,False,0.66
4525,syn_004525.png,images/syn_004525.png,Ø0.1186 0/-0.02,Ø0.1186,0,-0.02,stacked_normal,False,False,-0.2
4526,syn_004526.png,images/syn_004526.png,R73.65 -0.01/-0.013,R73.65,-0.01,-0.013,stacked_fraction,True,False,0.66
4527,syn_004527.png,images/syn_004527.png,R1.5MIN,R1.5MIN,,,simple_radius_corner,False,False,0.11
4528,syn_004528.png,images/syn_004528.png,(12.155),(12.155),,,simple_boxed_ref,False,False,-0.15
4529,syn_004529.png,images/syn_004529.png,135°,135°,,,simple_angle_simple,False,False,-0.18
4530,syn_004530.png,images/syn_004530.png,9.297 +0.05/0,9.297,+0.05,0,stacked_normal,False,False,-0.01
4531,syn_004531.png,images/syn_004531.png,12 +0.015/0,12,+0.015,0,stacked_fraction,True,False,0.13
4532,syn_004532.png,images/syn_004532.png,43.288 -0.005/-0.01,43.288,-0.005,-0.01,stacked_normal,False,False,-0.04
4533,syn_004533.png,images/syn_004533.png,26.197 +0.02/-0.01,26.197,+0.02,-0.01,stacked_fraction,True,False,0.15
4534,syn_004534.png,images/syn_004534.png,92.866 -0.001/-0.004,92.866,-0.001,-0.004,stacked_fraction,True,False,-0.36
4535,syn_004535.png,images/syn_004535.png,"75°28'28""","75°28'28""",,,angle_dms_full,False,False,-46.13
4536,syn_004536.png,images/syn_004536.png,0.5°,0.5°,,,angle_decimal_deg,False,False,14.83
4537,syn_004537.png,images/syn_004537.png,35.310 -0.003/-0.008,35.310,-0.003,-0.008,stacked_fraction,True,False,-0.58
4538,syn_004538.png,images/syn_004538.png,0.1301 0/-0.015,0.1301,0,-0.015,stacked_fraction,True,False,0.36
4539,syn_004539.png,images/syn_004539.png,2.75±0.05,2.75,+0.05,-0.05,symmetric_tight,False,False,0.65
4540,syn_004540.png,images/syn_004540.png,"75°24'30""","75°24'30""",,,angle_dms_full,False,False,0.1
4541,syn_004541.png,images/syn_004541.png,Ø16.350±0.015,Ø16.350,+0.015,-0.015,symmetric_tight,False,False,0.68
4542,syn_004542.png,images/syn_004542.png,"45°56'37""","45°56'37""",,,angle_dms_full,False,False,0.15
4543,syn_004543.png,images/syn_004543.png,M87.075±0.025,M87.075,+0.025,-0.025,symmetric_tight,False,False,0.36
4544,syn_004544.png,images/syn_004544.png,Ø0.25±0.01,Ø0.25,+0.01,-0.01,symmetric_tight,False,False,-0.66
4545,syn_004545.png,images/syn_004545.png,0.008 +0.01/0,0.008,+0.01,0,stacked_fraction,True,False,-0.15
4546,syn_004546.png,images/syn_004546.png,Ø15.80 +0.015/0,Ø15.80,+0.015,0,stacked_normal,False,False,0.4
4547,syn_004547.png,images/syn_004547.png,0.25 0/-0.05,0.25,0,-0.05,stacked_fraction,True,False,0.29
4548,syn_004548.png,images/syn_004548.png,C0.1,C0.1,,,simple_chamfer,False,False,13.88
4549,syn_004549.png,images/syn_004549.png,33.613 +0.002/0,33.613,+0.002,0,stacked_normal,False,False,0.45
4550,syn_004550.png,images/syn_004550.png,73.65±0.01,73.65,+0.01,-0.01,symmetric_tight,False,False,-0.37
4551,syn_004551.png,images/syn_004551.png,3.032 0/-0.03,3.032,0,-0.03,stacked_normal,False,False,0.72
4552,syn_004552.png,images/syn_004552.png,12.50 +0.03/0,12.50,+0.03,0,stacked_fraction,True,False,0.02
4553,syn_004553.png,images/syn_004553.png,26.197 -0.005/-0.007,26.197,-0.005,-0.007,stacked_fraction,True,False,-0.38
4554,syn_004554.png,images/syn_004554.png,35.726 -0.01/-0.013,35.726,-0.01,-0.013,stacked_normal,False,False,-0.74
4555,syn_004555.png,images/syn_004555.png,R2,R2,,,simple_radius_corner,False,False,0.04
4556,syn_004556.png,images/syn_004556.png,50 0/-0.008,50,0,-0.008,stacked_fraction,True,False,-5.35
4557,syn_004557.png,images/syn_004557.png,50.324±0.01,50.324,+0.01,-0.01,symmetric_tight,False,False,-0.29
4558,syn_004558.png,images/syn_004558.png,C0.5,C0.5,,,simple_chamfer,False,False,0.56
4559,syn_004559.png,images/syn_004559.png,34.057 +0.007/+0.005,34.057,+0.007,+0.005,stacked_fraction,True,False,-0.25
4560,syn_004560.png,images/syn_004560.png,Ø0.2370 0/-0.05,Ø0.2370,0,-0.05,stacked_normal,False,False,0.13
4561,syn_004561.png,images/syn_004561.png,5° 44',5° 44',,,angle_dms_min,False,False,30.12
4562,syn_004562.png,images/syn_004562.png,Ø10 +0.005/-0.03,Ø10,+0.005,-0.03,stacked_normal,False,False,-0.74
4563,syn_004563.png,images/syn_004563.png,R0.4128 0/-0.003,R0.4128,0,-0.003,stacked_fraction,True,False,0.46
4564,syn_004564.png,images/syn_004564.png,R19.688 +0.05/-0.005,R19.688,+0.05,-0.005,stacked_normal,False,False,0.24
4565,syn_004565.png,images/syn_004565.png,0°55',0°55',,,angle_dms_min,False,False,-14.59
4566,syn_004566.png,images/syn_004566.png,R1.5MIN,R1.5MIN,,,simple_radius_corner,False,False,-0.25
4567,syn_004567.png,images/syn_004567.png,Ø35.634 0/-0.02,Ø35.634,0,-0.02,stacked_normal,False,False,-5.57
4568,syn_004568.png,images/syn_004568.png,Ø27.870 +0.002/0,Ø27.870,+0.002,0,stacked_normal,False,False,0.42
4569,syn_004569.png,images/syn_004569.png,"25°51'27""","25°51'27""",,,angle_dms_full,False,False,-59.79
4570,syn_004570.png,images/syn_004570.png,"1°10'36""","1°10'36""",,,angle_dms_full,False,False,0.36
4571,syn_004571.png,images/syn_004571.png,C14.941±0.002,C14.941,+0.002,-0.002,symmetric_tight,False,False,-0.76
4572,syn_004572.png,images/syn_004572.png,Ø5.04 0/-0.015,Ø5.04,0,-0.015,stacked_fraction,True,False,-0.48
4573,syn_004573.png,images/syn_004573.png,C8.308 +0.015/0,C8.308,+0.015,0,stacked_fraction,True,False,0.05
4574,syn_004574.png,images/syn_004574.png,94.710 +0.02/-0.03,94.710,+0.02,-0.03,stacked_fraction,True,False,0.62
4575,syn_004575.png,images/syn_004575.png,30.558 0/-0.02,30.558,0,-0.02,stacked_fraction,True,False,-0.33
4576,syn_004576.png,images/syn_004576.png,8.308 +0.01/0,8.308,+0.01,0,stacked_fraction,True,False,-0.36
4577,syn_004577.png,images/syn_004577.png,R1.5 MAX,R1.5 MAX,,,simple_radius_corner,False,False,-0.7
4578,syn_004578.png,images/syn_004578.png,57.63 -0.002/-0.004,57.63,-0.002,-0.004,stacked_normal,False,False,-0.16
4579,syn_004579.png,images/syn_004579.png,M38.491±0.002,M38.491,+0.002,-0.002,symmetric_tight,False,False,-0.26
4580,syn_004580.png,images/syn_004580.png,75±0.05,75,+0.05,-0.05,symmetric_tight,False,False,-0.49
4581,syn_004581.png,images/syn_004581.png,R72.321±0.02,R72.321,+0.02,-0.02,symmetric_tight,False,False,0.18
4582,syn_004582.png,images/syn_004582.png,56.003 0/-0.005,56.003,0,-0.005,stacked_fraction,True,False,0.54
4583,syn_004583.png,images/syn_004583.png,24 -0.005/-0.007,24,-0.005,-0.007,stacked_normal,False,False,-0.7
4584,syn_004584.png,images/syn_004584.png,0.0659 +0.02/-0.002,0.0659,+0.02,-0.002,stacked_normal,False,False,-0.7
4585,syn_004585.png,images/syn_004585.png,M10,M10,,,simple_thread_qty,False,False,-0.6
4586,syn_004586.png,images/syn_004586.png,Ø20 +0.015/0,Ø20,+0.015,0,stacked_fraction,True,False,0.05
4587,syn_004587.png,images/syn_004587.png,10.50 0/-0.003,10.50,0,-0.003,stacked_normal,False,False,-0.75
4588,syn_004588.png,images/syn_004588.png,60.903,60.903,,,simple_nominal_plain,False,False,-0.75
4589,syn_004589.png,images/syn_004589.png,Ø24.5,Ø24.5,,,simple_diameter,False,False,0.03
4590,syn_004590.png,images/syn_004590.png,0.5,0.5,,,simple_nominal_plain,False,False,0.02
4591,syn_004591.png,images/syn_004591.png,2.75 0/-0.005,2.75,0,-0.005,stacked_normal,False,False,0.01
4592,syn_004592.png,images/syn_004592.png,"60° 31' 31""","60° 31' 31""",,,angle_dms_full,False,False,-0.67
4593,syn_004593.png,images/syn_004593.png,0.941 0/-0.02,0.941,0,-0.02,stacked_normal,False,False,0.5
4594,syn_004594.png,images/syn_004594.png,50.00 0/-0.02,50.00,0,-0.02,stacked_normal,False,False,-3.18
4595,syn_004595.png,images/syn_004595.png,15 0/-0.005,15,0,-0.005,stacked_normal,False,False,0.36
4596,syn_004596.png,images/syn_004596.png,12.50 +0.05/-0.02,12.50,+0.05,-0.02,stacked_fraction,True,False,0.25
4597,syn_004597.png,images/syn_004597.png,R1.998±0.05,R1.998,+0.05,-0.05,symmetric_tight,False,False,-0.5
4598,syn_004598.png,images/syn_004598.png,10.50 +0.013/+0.01,10.50,+0.013,+0.01,stacked_fraction,True,False,0.47
4599,syn_004599.png,images/syn_004599.png,Ø33.613 +0.002/0,Ø33.613,+0.002,0,stacked_fraction,True,False,0.68
4600,syn_004600.png,images/syn_004600.png,R1.998 0/-0.02,R1.998,0,-0.02,stacked_normal,False,False,0.31
4601,syn_004601.png,images/syn_004601.png,24.50 -0.01/-0.015,24.50,-0.01,-0.015,stacked_normal,False,False,2.12
4602,syn_004602.png,images/syn_004602.png,43.909±0.015,43.909,+0.015,-0.015,symmetric_tight,False,False,-3.05
